name,id,latitude,longitude,elevation
HARRIET ALEXANDER FIELD,720532.0,38.533,-106.05,7526.0
KIT CARSON COUNTY AP,724689.0,39.245,-102.284,4193.0
LA JUNTA,724635.0,38.049,-103.512,4193.0
LA JUNTA 17 WSW,745290.0,37.864,-103.822,4386.0
LAMAR,724636.0,38.07,-102.688,3704.0
LEADVILLE LAKE COUNTY AP,724673.0,39.229,-106.317,9931.0
LIMON,724665.0,39.275,-103.666,5374.0
MCELROY AFLD,720262.0,40.054,-106.369,7411.0
MEADOW LAKE,720852.0,38.946,-104.57,6873.0
MEEKER,724674.0,40.044,-107.889,6365.0
MONARCH PASS,722203.0,38.497,-106.319,12031.0
MONTROSE,724765.0,38.506,-107.899,5722.0
MONTROSE 11 ENE,745220.0,38.544,-107.693,8402.0
NORTHERN COLORADO,724769.0,40.45,-105.017,5016.0
NUNN 7 NNE,745340.0,40.807,-104.755,5390.0
PUEBLO,724640.0,38.289,-104.506,4728.0
RIFLE GARFIELD COUNTY AP,725717.0,39.528,-107.72,5522.0
SAGUACHE,722333.0,38.097,-106.169,7825.0
SAN LUIS VALLEY,724620.0,37.439,-105.861,7533.0
SPRINGFIELD COMANCHE,724646.0,37.283,-102.614,4383.0
STEAMBOAT SPRINGS,724678.0,40.517,-106.867,6880.0
STEVENS FIELD,720539.0,37.283,-107.05,7661.0
TELLURIDE,724627.0,37.95,-107.9,9091.0
TRINIDAD STOKES,724645.0,37.262,-104.338,5741.0
USAF ACADEMY AF,745310.0,38.967,-104.817,6572.0
WILKERSON PASS,726396.0,39.05,-105.516,11280.0
WOLF CREEK PASS,722101.0,37.463,-106.803,11791.0
YAMPA VALLEY,725710.0,40.481,-107.218,6601.0
BRIDGEPORT SIKORSKY,725040.0,41.164,-73.127,7.0
CHESTER,720545.0,41.384,-72.506,417.0
DANBURY,725086.0,41.371,-73.483,456.0
GROTON-NEW LONDON,725046.0,41.328,-72.049,10.0
HARTFORD BRADLEY,725080.0,41.938,-72.682,174.0
HARTFORD-BRAINARD,725087.0,41.736,-72.651,20.0
MERIDEN MARKHAM,725027.0,41.51,-72.828,102.0
NEW HAVEN HARBOR,997284.0,41.283,-72.908,33.0
NEW HAVEN TWEED,725045.0,41.264,-72.887,3.0
WATERBURY-OXFORD,725029.0,41.483,-73.133,725.0
WINDHAM,725084.0,41.742,-72.184,246.0
DELAWARE CITY,997694.0,39.582,-75.589,26.0
DELAWARE COASTAL,724093.0,38.69,-75.363,46.0
DOVER AFB,724088.0,39.133,-75.467,30.0
LEWES HARBOR,997281.0,38.783,-75.119,33.0
NEW CASTLE,724180.0,39.674,-75.606,79.0
WASHINGTON HARBOR,997314.0,38.873,-77.021,33.0
APALACHICOLA REGIONAL,722200.0,29.733,-85.033,20.0
APPALACHICOLA HARBOR,994045.0,29.724,-84.98,7.0
ARIPEKA,994082.0,28.433,-82.667,0.0
BIG CARLOS PASS,994006.0,26.404,-81.881,10.0
CANAVERAL BUOY 41009,995450.0,28.508,-80.185,0.0
CAPE CANAVERAL TRIDENT PIER,997354.0,28.416,-80.593,33.0
CAPE KENNEDY AFS SKID STRIP,747940.0,28.468,-80.567,10.0
CAPE SAN BLAS,994360.0,29.672,-85.357,7.0
CECIL FIELD,722067.0,30.219,-81.876,82.0
CEDAR KEY,994640.0,29.136,-83.029,7.0
CLEARWATER BEACH PIER 60,997345.0,27.978,-82.832,33.0
CRESTVIEW,722215.0,30.78,-86.523,190.0
CROSS CITY,722120.0,29.633,-83.105,39.0
CRYSTAL RIVER,720655.0,28.867,-82.567,10.0
DAYTONA BEACH,747870.0,29.183,-81.048,33.0
DESTIN EXECUTIVE,722069.0,30.4,-86.472,23.0
DESTIN-FORT WALTON BEACH,722210.0,30.483,-86.517,89.0
DUKE FIELD,722246.0,30.65,-86.517,190.0
EVERGLADES CITY 5 NE,752040.0,25.9,-81.318,3.0
FERNANDINA BEACH,997347.0,30.675,-81.465,23.0
FORT LAUDERDALE EXECUTIVE,722039.0,26.197,-80.171,13.0
FORT MEYERS SW FLORIDA INTL,722108.0,26.536,-81.755,33.0
FORT MYERS HARBOR,997346.0,26.647,-81.871,20.0
FORT MYERS PAGE FIELD,722106.0,26.585,-81.861,16.0
FOWEY ROCKS LH,994560.0,25.591,-80.097,0.0
FRED HOWARD PARK,994008.0,28.153,-82.801,20.0
FT LAUDERDALE HOLLYWOOD,747830.0,26.079,-80.162,10.0
GAINESVILLE,747560.0,29.692,-82.276,125.0
HERNANDO COUNTY AP,722014.0,28.474,-82.454,79.0
HOMESTEAD AFB,722026.0,25.483,-80.383,7.0
HURLBURT FIELD,747770.0,30.417,-86.683,39.0
INVERNESS,724737.0,28.804,-82.318,49.0
JACKSONVILLE CRAIG,747820.0,30.336,-81.515,43.0
JACKSONVILLE INTL,722060.0,30.484,-81.701,36.0
JACKSONVILLE NAS,722065.0,30.233,-81.667,20.0
KEATON BEACH,994650.0,29.819,-83.594,7.0
KENNEDY SPACE CENTER,747946.0,28.617,-80.683,10.0
KEY WEST HARBOR,997348.0,24.556,-81.808,23.0
KEY WEST INTL,722010.0,24.554,-81.788,16.0
KEY WEST NAS,722015.0,24.583,-81.683,7.0
LAKE WORTH PIER,994050.0,26.613,-80.034,0.0
LEESBURG,722213.0,28.821,-81.81,79.0
LONG KEY,994620.0,24.844,-80.864,0.0
MACDILL AFB,747880.0,27.85,-82.517,13.0
MARATHON,722016.0,24.726,-81.052,7.0
MARIANNA,747760.0,30.836,-85.184,112.0
MAYPORT NAF,722066.0,30.4,-81.417,16.0
MIAMI EXECUTIVE,722029.0,25.648,-80.433,10.0
MIAMI NHC,722020.0,25.755,-80.384,30.0
MIAMI NORTH PERRY,722037.0,25.999,-80.241,10.0
MIAMI OPA LOCKA,722024.0,25.907,-80.28,10.0
MOLASSES REEF,994430.0,25.012,-80.376,0.0
NAPLES,722038.0,26.155,-81.775,10.0
NW FLORIDA BEACHES,720735.0,30.349,-85.788,56.0
OCALA,722055.0,29.167,-82.233,89.0
OKEECHOBEE COUNTY AP,722261.0,27.267,-80.85,33.0
ORLANDO EXECUTIVE,722053.0,28.545,-81.333,108.0
ORLANDO INTL,722050.0,28.434,-81.325,89.0
ORLANDO MELBOURNE INTL,722040.0,28.101,-80.644,26.0
ORLANDO SANFORD,722057.0,28.78,-81.244,56.0
PALM BEACH INTL,722030.0,26.685,-80.099,20.0
PANAMA CITY,722245.0,30.212,-85.683,20.0
PATRICK AFB,747950.0,28.233,-80.6,7.0
PELLICER CREEK,998000.0,29.658,-81.233,13.0
PENSACOLA HARBOR,994047.0,30.404,-87.211,10.0
PENSACOLA INTL,722220.0,30.478,-87.187,125.0
PENSACOLA NAS,722225.0,30.35,-87.317,30.0
PERRY FOLEY,722224.0,30.072,-83.574,46.0
PLANT CITY,720373.0,28.0,-82.164,154.0
POMPANO BEACH,722049.0,26.25,-80.108,20.0
PUNTA GORDA,722034.0,26.917,-81.991,26.0
SAND KEY LH,994570.0,24.454,-81.877,0.0
SARASOTA BRADENTON INTL,722115.0,27.401,-82.559,30.0
SEBRING 23 SSE,747650.0,27.153,-81.369,151.0
SOMBRERO KEY LH,994450.0,24.628,-81.111,0.0
ST AUGUSTINE AP,722212.0,29.959,-81.34,10.0
ST AUGUSTINE PIER,994410.0,29.857,-81.264,0.0
ST PETE-CLEARWATER,722116.0,27.911,-82.688,10.0
ST PETERSBURG,997353.0,27.75,-82.62,33.0
ST PETERSBURG WHITTED,722104.0,27.765,-82.628,7.0
TALLAHASSEE NWS,722140.0,30.446,-84.301,174.0
TAMPA EXECUTIVE,722021.0,28.014,-82.345,23.0
TAMPA INTL,722110.0,27.962,-82.54,20.0
TAMPA KNIGHT,720374.0,27.916,-82.449,7.0
THE VILLAGES,722012.0,28.95,-81.967,89.0
TITUSVILLE 7 E,747660.0,28.616,-80.693,3.0
TREASURE COAST INTL,722103.0,27.498,-80.377,23.0
TYNDALL AFB,747750.0,30.067,-85.583,16.0
VACA KEY,997356.0,24.711,-81.107,33.0
VENICE PIER,994220.0,27.073,-82.453,0.0
VERO BEACH,747930.0,27.651,-80.42,30.0
VIRGINIA KEY,997355.0,25.732,-80.162,33.0
WHITING FIELD NAS NORTH,722226.0,30.717,-87.017,200.0
WHITING FIELD NAS SOUTH,720383.0,30.704,-87.023,177.0
WINTER HAVEN,747931.0,28.062,-81.754,148.0
ATHENS,723110.0,33.948,-83.328,784.0
ATLANTA HARTSFIELD-JACKSON,722190.0,33.63,-84.442,1010.0
AUGUSTA,722180.0,33.364,-81.963,131.0
BACON COUNTY AP,723160.0,31.536,-82.507,194.0
BAINBRIDGE,720268.0,30.983,-84.633,141.0
BALDWIN COUNTY AP,720348.0,33.154,-83.241,384.0
BLAKELY,720257.0,31.397,-84.895,213.0
BRUNSWICK 23 S,723210.0,30.808,-81.46,26.0
BRUNSWICK GOLDEN ISLES,722136.0,31.259,-81.466,26.0
CARTERSVILLE,722156.0,34.123,-84.849,764.0
CHEROKEE COUNTY AP,722109.0,34.317,-84.417,1220.0
COLUMBUS,722255.0,32.516,-84.942,394.0
DALTON,722154.0,34.722,-84.869,709.0
DANIEL FIELD,722181.0,33.467,-82.039,423.0
DEKALB-PEACHTREE,722196.0,33.875,-84.302,1001.0
DOBBINS AFB,722270.0,33.917,-84.517,1070.0
DOUGLAS,722062.0,31.477,-82.861,256.0
DUBLIN,722217.0,32.564,-82.985,308.0
FORT PULASKI,997301.0,32.035,-80.903,20.0
FULTON COUNTY AP,722195.0,33.779,-84.521,840.0
GREENE COUNTY REGIONAL,720347.0,33.598,-83.139,676.0
HEART OF GEORGIA,720962.0,32.214,-83.128,305.0
HOMERVILLE,720392.0,31.056,-82.767,187.0
HUNTER AAF,747804.0,32.017,-81.133,43.0
LAGRANGE CALLAWAY,747807.0,33.017,-85.067,682.0
LAWSON AAF,722250.0,32.332,-84.989,233.0
LEE GILMER,722185.0,34.272,-83.83,1276.0
MCKINNON ST SIMONS ISLAND,722137.0,31.152,-81.391,16.0
MIDDLE GEORGIA,722170.0,32.685,-83.653,344.0
MOODY AFB,747810.0,30.967,-83.2,233.0
MOULTRIE,722147.0,31.083,-83.8,282.0
NEWNAN COWETA COUNTY AP,722176.0,33.312,-84.77,971.0
NEWTON 11 SW,723220.0,31.192,-84.447,157.0
NEWTON 8 W,740050.0,31.313,-84.471,177.0
PEACHTREE CITY,722197.0,33.355,-84.567,797.0
ROBINS AFB,722175.0,32.633,-83.6,295.0
ROME RUSSELL,723200.0,34.348,-85.161,640.0
SAVANNAH HILTON HEAD INTL,722070.0,32.131,-81.202,46.0
SOUTHWEST GEORGIA,722160.0,31.536,-84.194,190.0
STATESBORO,747805.0,32.483,-81.737,187.0
SYLVANIA,720301.0,32.646,-81.596,187.0
THOMASTON,747806.0,32.955,-84.264,797.0
THOMSON,720289.0,33.53,-82.516,499.0
VALDOSTA,722166.0,30.783,-83.277,197.0
VIDALIA,722134.0,32.193,-82.372,276.0
WATKINSVILLE 5 SSE,740060.0,33.784,-83.39,741.0
WAYCROSS-WARE COUNTY AP,722130.0,31.25,-82.4,141.0
WEST GEORGIA,720674.0,33.633,-85.15,1161.0
WINDER BORROW,747809.0,33.983,-83.668,942.0
WRIGHT AAF,722090.0,31.883,-81.567,46.0
BARKING SANDS,911620.0,22.033,-159.783,23.0
HILO 5 S,912960.0,19.645,-155.083,623.0
HILO INTL,912850.0,19.719,-155.053,39.0
HONOLULU INTL,911820.0,21.324,-157.929,7.0
HONOLULU PIER 4,994007.0,21.303,-157.864,10.0
KAHULUI AP,911900.0,20.9,-156.429,52.0
KAHULUI HARBOR,997384.0,20.895,-156.469,13.0
KALAELOA,911780.0,21.317,-158.067,33.0
KALAOA KONA,911975.0,19.736,-156.049,43.0
KANEOHE MCAS,911760.0,21.45,-157.768,23.0
LANAI,911905.0,20.79,-156.949,1299.0
LIHUE,911650.0,21.984,-159.341,102.0
MAUNA LOA 5 NNE,912950.0,19.535,-155.576,11178.0
MOLOKAI,911860.0,21.155,-157.096,443.0
NW HAWAII BUOY 51001,992020.0,24.453,-162.0,0.0
WHEELER AAF,911700.0,21.483,-158.033,837.0
ARCO 17 SW,725790.0,43.462,-113.556,5919.0
BOISE,726810.0,43.567,-116.241,2815.0
BURLEY,725867.0,42.542,-113.766,4154.0
CALDWELL,726813.0,43.65,-116.633,2428.0
CHALLIS,722142.0,44.523,-114.215,5072.0
COEUR DALENE,727834.0,47.767,-116.817,2306.0
DRIGGS-REED,720369.0,43.743,-111.098,6230.0
IDAHO COUNTY AP,726873.0,45.943,-116.123,3314.0
IDAHO FALLS,725785.0,43.519,-112.064,4734.0
JEROME COUNTY AP,726816.0,42.727,-114.456,4049.0
LEMHI COUNTY AP,726865.0,45.117,-113.883,4045.0
LEWISTON,727830.0,46.375,-117.016,1437.0
LOWELL,725784.0,46.144,-115.596,1480.0
MAGIC VALLEY,725866.0,42.482,-114.487,4150.0
MCCALL,725864.0,44.889,-116.102,5013.0
MOUNTAIN HOME AFB,726815.0,43.05,-115.867,2995.0
MULLAN,727836.0,47.47,-115.8,3317.0
MULLAN PASS,726817.0,47.457,-115.645,6027.0
MURPHY 10 W,725800.0,43.204,-116.751,3950.0
NAMPA,720734.0,43.581,-116.523,2536.0
POCATELLO,725780.0,42.92,-112.571,4452.0
REXBURG MADISON COUNTY AP,726818.0,43.832,-111.808,4862.0
SANDPOINT,720322.0,48.299,-116.56,2126.0
STANLEY RANGER STATION,726824.0,44.171,-114.927,6496.0
ALBERTUS,722082.0,42.246,-89.582,860.0
AURORA,744655.0,41.77,-88.481,709.0
CAIRO,724975.0,37.064,-89.219,322.0
CARMI,722074.0,38.089,-88.123,387.0
CENTRAL ILLINOIS,724397.0,40.479,-88.915,866.0
CENTRALIA,744657.0,38.515,-89.092,535.0
CHAMPAIGN 9 SW,724360.0,40.053,-88.373,699.0
CHAMPAIGN WILLARD,725315.0,40.04,-88.278,755.0
CHICAGO CALUMET HARBOR,997255.0,41.73,-87.538,587.0
CHICAGO DUPAGE,725305.0,41.914,-88.246,755.0
CHICAGO EXECUTIVE,744665.0,42.121,-87.905,636.0
CHICAGO HARRISON-DEVER CRIB,997338.0,41.916,-87.572,663.0
CHICAGO JOLIET,725345.0,41.518,-88.176,581.0
CHICAGO LEWIS,725348.0,41.604,-88.085,659.0
CHICAGO MIDWAY,725340.0,41.786,-87.752,614.0
CHICAGO OHARE,725300.0,41.96,-87.932,663.0
CHICAGO ROCKFORD,725430.0,42.193,-89.093,732.0
COLES COUNTY AP,725317.0,39.478,-88.28,722.0
DECATUR,725316.0,39.834,-88.866,676.0
DEKALB,722075.0,41.932,-88.708,915.0
EDGAR COUNTY AP,722172.0,39.7,-87.669,653.0
EFFINGHAM,744661.0,39.07,-88.534,587.0
FAIRFIELD,744656.0,38.379,-88.413,436.0
FLORA,744658.0,38.665,-88.453,472.0
GALESBURG,722089.0,40.933,-90.433,764.0
GREATER KANKAKEE,722127.0,41.072,-87.847,630.0
HARRISBURG-RALEIGH,744652.0,37.811,-88.549,397.0
ILLINOIS VALLEY,722149.0,41.352,-89.153,653.0
JACKSONVILLE,744666.0,39.78,-90.238,623.0
LACON,720141.0,41.019,-89.386,568.0
LANSING,722126.0,41.54,-87.532,617.0
LAWRENCEVILLE-VINCENNES,725342.0,38.764,-87.606,430.0
LINCOLN,744672.0,40.158,-89.335,597.0
LITCHFIELD,722972.0,39.163,-89.675,689.0
MACOMB,722157.0,40.52,-90.652,709.0
MARSEILLES,744600.0,41.367,-88.683,738.0
METROPOLIS,720170.0,37.186,-88.751,384.0
MORRIS,720137.0,41.425,-88.419,584.0
MT CARMEL,720330.0,38.607,-87.727,528.0
MT VERNON OUTLAND,724335.0,38.323,-88.858,479.0
OLNEY-NOBLE,744659.0,38.722,-88.176,482.0
PEORIA,725320.0,40.668,-89.684,650.0
PITTSFIELD-PENSTONE,744663.0,39.639,-90.778,709.0
PONTIAC,722171.0,40.924,-88.625,659.0
QUAD CITY,725440.0,41.45,-90.517,594.0
QUINCY,724430.0,39.937,-91.192,768.0
RANTOUL,722194.0,40.293,-88.142,738.0
ROBINSON,720319.0,39.016,-87.65,463.0
ROCHELLE,722182.0,41.893,-89.078,781.0
ROCK FALLS,725326.0,41.743,-89.676,646.0
SALEM-LECKRONE,724330.0,38.65,-88.967,571.0
SCOTT AFB,724338.0,38.55,-89.85,459.0
SHABBONA 5 NNE,724970.0,41.843,-88.851,860.0
SOUTHERN ILLINOIS,724336.0,37.78,-89.25,407.0
SPARTA,744653.0,38.149,-89.699,538.0
SPRINGFIELD LINCOLN,724390.0,39.845,-89.684,594.0
ST LOUIS DOWNTOWN,725314.0,38.571,-90.157,413.0
TAYLORVILLE,744662.0,39.534,-89.328,623.0
THOMSON TRI-TOWNSHIP,722204.0,42.046,-90.108,617.0
VERMILION REGIONAL,722076.0,40.2,-87.6,663.0
WAUKEGAN HARBOR,997735.0,42.361,-87.813,617.0
WAUKEGAN NATIONAL,725347.0,42.417,-87.867,728.0
BEDFORD 5 WNW,724310.0,38.888,-86.571,761.0
DE KALB COUNTY AP,720543.0,41.3,-85.067,879.0
DELAWARE COUNTY AP,725336.0,40.234,-85.394,938.0
EVANSVILLE,724320.0,38.044,-87.521,400.0
FORT WAYNE INTL,725330.0,40.971,-85.206,791.0
FULTON COUNTY AP,720736.0,41.066,-86.182,791.0
GOSHEN,724388.0,41.525,-85.791,830.0
GRISSOM AFB,725335.0,40.65,-86.15,814.0
HUNTINGBURG,724365.0,38.249,-86.954,528.0
INDIANAPOLIS EAGLE CREEK,724384.0,39.825,-86.296,823.0
INDIANAPOLIS EXECUTIVE,720575.0,40.031,-86.251,922.0
INDIANAPOLIS INTL,724380.0,39.725,-86.282,791.0
KOKOMO MUNICIPAL,724387.0,40.528,-86.059,830.0
MICHIGAN CITY ENTRANCE LIGHT,997339.0,41.729,-86.912,646.0
MICHIGAN CITY MUNICIPAL,726358.0,41.703,-86.821,656.0
MONROE COUNTY AP,724375.0,39.146,-86.616,843.0
PORTER COUNTY AP,725327.0,41.453,-87.006,771.0
PURDUE UNIVERSITY,724386.0,40.412,-86.937,600.0
SHELBYVILLE,724356.0,39.578,-85.803,804.0
SOUTH BEND,725350.0,41.707,-86.316,774.0
STARKE COUNTY AP,720593.0,41.333,-86.667,682.0
TERRE HAUTE,724373.0,39.452,-87.309,574.0
WARSAW,720266.0,41.275,-85.84,850.0
ALGONA,725457.0,43.078,-94.272,1220.0
AMES,725472.0,41.991,-93.619,955.0
ANKENY,725466.0,41.691,-93.566,909.0
ATLANTIC,725453.0,41.407,-95.047,1181.0
AUDUBON COUNTY AP,725498.0,41.7,-94.917,1286.0
BOONE,725486.0,42.049,-93.848,1161.0
CARROLL,725468.0,42.046,-94.789,1204.0
CHARITON,725469.0,41.019,-93.359,1050.0
CHEROKEE,720344.0,42.732,-95.556,1227.0
CLARINDA,725479.0,40.722,-95.026,991.0
CLARION,725458.0,42.742,-93.759,1161.0
CLINTON,725473.0,41.833,-90.333,699.0
COUNCIL BLUFFS,725497.0,41.259,-95.76,1253.0
CRESTON,725474.0,41.02,-94.364,1293.0
DAVENPORT,744550.0,41.614,-90.591,751.0
DECORAH,725476.0,43.275,-91.739,1158.0
DENISON,725477.0,41.986,-95.381,1276.0
DES MOINES,725460.0,41.534,-93.653,958.0
DES MOINES 17 E,744480.0,41.556,-93.285,922.0
DUBUQUE,725470.0,42.398,-90.704,1056.0
EASTERN IOWA,725450.0,41.883,-91.717,869.0
ESTHERVILLE,726499.0,43.401,-94.747,1316.0
FAIRFIELD,726498.0,41.053,-91.979,801.0
FOREST CITY,720643.0,43.235,-93.624,1230.0
FORT DODGE,725490.0,42.55,-94.183,1155.0
FORT MADISON,725483.0,40.659,-91.327,725.0
GRINNELL,725292.0,41.717,-92.7,1007.0
HARLAN,722097.0,41.584,-95.339,1230.0
INDEPENDENCE,720293.0,42.453,-91.948,978.0
IOWA CITY,725462.0,41.633,-91.543,650.0
IOWA FALLS,722331.0,42.467,-93.267,1138.0
KEOKUK,725456.0,40.46,-91.428,673.0
KNOXVILLE,725493.0,41.299,-93.114,925.0
LAMONI,725499.0,40.631,-93.901,1135.0
LE MARS,725484.0,42.778,-96.194,1198.0
MARSHALLTOWN,725461.0,42.111,-92.916,974.0
MASON CITY,725485.0,43.154,-93.327,1224.0
MONTICELLO,725475.0,42.224,-91.166,850.0
MT PLEASANT,720309.0,40.947,-91.511,735.0
MUSCATINE,725487.0,41.367,-91.15,548.0
NEWTON,725464.0,41.674,-93.022,955.0
NORTHEAST IOWA,725463.0,43.073,-92.611,1125.0
OELWEIN,725488.0,42.681,-91.974,1076.0
ORANGE CITY,725489.0,42.99,-96.063,1414.0
OSCEOLA,720701.0,41.052,-93.689,1115.0
OSKALOOSA,720351.0,41.226,-92.491,840.0
OTTUMWA,725465.0,41.108,-92.447,843.0
PELLA,720312.0,41.4,-92.946,886.0
PERRY,720412.0,41.828,-94.16,1014.0
RED OAK,725494.0,41.01,-95.26,1043.0
SHELDON,725495.0,43.208,-95.833,1421.0
SHENANDOAH,725467.0,40.751,-95.413,971.0
SIOUX GATEWAY,725570.0,42.4,-96.383,1102.0
SOUTHEAST IOWA,725420.0,40.783,-91.125,692.0
SPENCER,726500.0,43.164,-95.202,1339.0
STORM LAKE,725496.0,42.597,-95.241,1490.0
VINTON VETERANS MEMORIAL,720326.0,42.219,-92.026,846.0
WASHINGTON,725454.0,41.276,-91.673,755.0
WATERLOO,725480.0,42.554,-92.401,869.0
WEBSTER CITY,725478.0,42.436,-93.869,1122.0
CHANUTE,724507.0,37.67,-95.484,984.0
COFFEYVILLE,724519.0,37.091,-95.566,751.0
CONCORDIA BLOSSER,724580.0,39.551,-97.651,1470.0
DODGE CITY,724510.0,37.761,-99.969,2592.0
ELKHART-MORTON COUNTY AP,724604.0,37.0,-101.883,3622.0
EMPORIA,724556.0,38.329,-96.195,1198.0
GARDEN CITY,724515.0,37.927,-100.725,2881.0
GOODLAND,724650.0,39.367,-101.693,3655.0
GREAT BEND,724517.0,38.35,-98.867,1880.0
HAYS,724518.0,38.85,-99.267,1998.0
HILL CITY,724655.0,39.376,-99.83,2188.0
HUTCHINSON,724506.0,38.065,-97.861,1542.0
JOHNSON COUNTY EXECUTIVE,724468.0,38.85,-94.739,1070.0
LAWRENCE,724508.0,39.008,-95.212,833.0
LIBERAL,724516.0,37.05,-100.967,2874.0
MANHATTAN,724555.0,39.135,-96.679,1056.0
MANHATTAN 6 SSW,724540.0,39.103,-96.61,1138.0
MARSHALL AAF,724550.0,39.05,-96.767,1066.0
MCCONNELL AFB,724505.0,37.617,-97.267,1371.0
MEDICINE LODGE,724520.0,37.267,-98.548,1535.0
NEW CENTURY,724475.0,38.832,-94.89,1086.0
NEWTON,724509.0,38.068,-97.275,1532.0
OAKLEY 19 SSW,724570.0,38.87,-100.963,2871.0
PARSONS TRI-CITY,745431.0,37.328,-95.504,869.0
PRATT,745430.0,37.702,-98.747,1952.0
RUSSELL,724585.0,38.876,-98.809,1864.0
SALINA,724586.0,38.8,-97.65,1270.0
STROTHER FIELD,724502.0,37.168,-97.037,1152.0
TOPEKA BILLARD,724560.0,39.072,-95.631,883.0
TOPEKA FORBES,724565.0,38.95,-95.664,1066.0
WICHITA EISENHOWER,724500.0,37.648,-97.43,1322.0
WICHITA JABARA,724504.0,37.746,-97.221,1421.0
BARKLEY,724350.0,37.056,-88.774,413.0
BOWLING GREEN,746716.0,36.965,-86.424,528.0
BOWLING GREEN 21 NNE,724130.0,37.25,-86.233,791.0
CAMPBELL AAF,746710.0,36.667,-87.483,574.0
CAPITAL CITY,724233.0,38.185,-84.903,804.0
CENTRAL KENTUCKY,720455.0,37.633,-84.333,1001.0
CINCINNATI NORTHERN KENTUCKY,724210.0,39.044,-84.672,883.0
FORT KNOX,724240.0,37.9,-85.967,755.0
GLASGOW,722322.0,37.033,-85.95,715.0
HENDERSON,724238.0,37.8,-87.683,387.0
JACKSON NWS,724190.0,37.591,-83.314,1358.0
LAKE CUMBERLAND,724354.0,37.054,-84.615,928.0
LEXINGTON BLUE GRASS,724220.0,38.041,-84.606,981.0
LONDON-CORBIN,724243.0,37.087,-84.077,1188.0
LOUISVILLE BOWMAN,724235.0,38.228,-85.664,541.0
LOUISVILLE INTL,724230.0,38.181,-85.739,489.0
MIDDLESBORO-BELL COUNTY AP,720353.0,36.611,-83.738,1155.0
OWENSBORO-DAVIESS COUNTY AP,724237.0,37.75,-87.167,404.0
STUART POWELL FIELD,720448.0,37.578,-84.77,1024.0
VERSAILLES 3 NNW,724300.0,38.094,-84.746,892.0
WAYNE COUNTY AP,720379.0,36.855,-84.856,965.0
ABBEVILLE,720587.0,29.976,-92.084,49.0
ACADIANA,722314.0,30.038,-91.884,23.0
ALEXANDRIA ESLER,722487.0,31.395,-92.291,118.0
ALEXANDRIA INTL,747540.0,31.335,-92.559,85.0
ALLEN PARISH,720346.0,30.75,-92.688,108.0
BARKSDALE AFB,722485.0,32.5,-93.667,167.0
BATON ROUGE,722320.0,30.537,-91.147,66.0
BOOTHVILLE,722336.0,29.333,-89.408,0.0
CALCASIEU PASS,997337.0,29.764,-93.343,10.0
DERIDDER BEAUREGARD,722334.0,30.833,-93.333,203.0
FULLERTON LANDING,722821.0,31.022,-92.911,312.0
GRAND ISLE,994977.0,29.265,-89.958,33.0
HAMMOND,722312.0,30.521,-90.418,43.0
LAFAYETTE,722405.0,30.205,-91.988,39.0
LAFAYETTE 13 SE,747600.0,30.092,-91.873,36.0
LAKE CHARLES NWS,722400.0,30.125,-93.216,20.0
MONROE,722486.0,32.516,-92.041,79.0
MONROE 26 N,747610.0,32.883,-92.117,89.0
MOREHOUSE,722253.0,32.756,-91.881,167.0
NATCHITOCHES,722319.0,31.736,-93.099,121.0
NEW ORLEANS INTL,722310.0,29.997,-90.278,3.0
NEW ORLEANS LAKEFRONT,722315.0,30.049,-90.029,10.0
NEW ORLEANS NAS,722316.0,29.817,-90.017,3.0
PATTERSON,722329.0,29.717,-91.333,10.0
PEASON RIDGE,722820.0,31.4,-93.283,364.0
PILOT STATION EAST,997703.0,28.932,-89.407,10.0
POLK AAF,722390.0,31.05,-93.183,331.0
RUSTON,722251.0,32.514,-92.588,312.0
SALT POINT,722403.0,29.572,-91.531,3.0
SHREVEPORT DOWNTOWN,722484.0,32.543,-93.745,180.0
SHREVEPORT REGIONAL,722480.0,32.451,-93.841,279.0
SLIDELL,722330.0,30.343,-89.822,26.0
SOUTH LAFOURCHE,722041.0,29.445,-90.261,0.0
SOUTHLAND FIELD,722248.0,30.131,-93.376,10.0
SOUTHWEST PASS,994010.0,28.906,-89.429,0.0
VICKSBURG TALLULAH,722488.0,32.35,-91.028,85.0
AUBURN-LEWISTON,726184.0,44.05,-70.283,289.0
AUGUSTA,726185.0,44.316,-69.797,351.0
BANGOR,726070.0,44.798,-68.819,148.0
BRUNSWICK,743920.0,43.9,-69.933,69.0
C MAINE SHELF BUOY 44032,997170.0,43.715,-69.355,0.0
CARIBOU,727120.0,46.871,-68.017,623.0
CLAYTON LAKE,727119.0,46.617,-69.533,1030.0
E MAINE SHELF BUOY 44034,997181.0,44.103,-68.112,0.0
EASTPORT HARBOR,997287.0,44.905,-66.983,33.0
FRYEBURG EASTERN SLOPE,726183.0,43.991,-70.948,446.0
GREENVILLE,726190.0,45.462,-69.595,1401.0
HANCOCK COUNTY BAR HARBOR AP,726077.0,44.45,-68.367,89.0
HOULTON,727033.0,46.119,-67.793,476.0
KNOX COUNTY REGIONAL,726079.0,44.067,-69.1,46.0
LIMESTONE 4 NNW,727100.0,46.96,-67.883,738.0
LIMESTONE LORING,727125.0,46.95,-67.883,745.0
MATINICUS ROCK,994370.0,43.784,-68.855,52.0
